TITLE	0,036
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	13/10/07
TIME	12:50:51
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.2
XUNITS	NANOMETERS
YUNITS	INTENSITY
FIRSTX	300.0000
LASTX	400.0000
NPOINTS	501
FIRSTY	999.99902
MAXY	999.99902
MINY	107.79613
XYDATA
300.0000	999.999
300.2000	999.999
300.4000	999.999
300.6000	999.999
300.8000	999.999
301.0000	999.999
301.2000	999.999
301.4000	999.999
301.6000	999.999
301.8000	999.999
302.0000	999.999
302.2000	999.999
302.4000	999.999
302.6000	999.999
302.8000	999.999
303.0000	999.999
303.2000	999.999
303.4000	999.999
303.6000	999.999
303.8000	999.999
304.0000	999.999
304.2000	999.999
304.4000	999.999
304.6000	999.999
304.8000	999.999
305.0000	794.459
305.2000	668.577
305.4000	510.052
305.6000	426.248
305.8000	355.687
306.0000	273.13
306.2000	231.827
306.4000	184.184
306.6000	161.872
306.8000	144.773
307.0000	126.707
307.2000	118.939
307.4000	113.632
307.6000	109.183
307.8000	108.002
308.0000	107.796
308.2000	108.572
308.4000	109.589
308.6000	111.875
308.8000	113.561
309.0000	116.306
309.2000	118.339
309.4000	120.312
309.6000	123.47
309.8000	125.51
310.0000	128.85
310.2000	131.05
310.4000	133.258
310.6000	136.61
310.8000	138.73
311.0000	142.077
311.2000	144.295
311.4000	146.511
311.6000	149.912
311.8000	152.045
312.0000	155.632
312.2000	158.099
312.4000	160.59
312.6000	164.312
312.8000	166.97
313.0000	170.765
313.2000	173.298
313.4000	175.924
313.6000	179.741
313.8000	182.443
314.0000	186.377
314.2000	189.246
314.4000	191.837
314.6000	195.95
314.8000	198.619
315.0000	202.878
315.2000	205.634
315.4000	208.592
315.6000	212.63
315.8000	215.394
316.0000	219.984
316.2000	223.048
316.4000	226.014
316.6000	230.544
316.8000	233.635
317.0000	238.174
317.2000	241.372
317.4000	244.449
317.6000	249.114
317.8000	252.045
318.0000	255.148
318.2000	259.713
318.4000	262.751
318.6000	268.104
318.8000	271.302
319.0000	274.559
319.2000	279.459
319.4000	282.785
319.6000	287.456
319.8000	290.691
320.0000	293.971
320.2000	298.548
320.4000	301.51
320.6000	306.252
320.8000	309.553
321.0000	312.711
321.2000	317.942
321.4000	321.417
321.6000	326.547
321.8000	329.915
322.0000	333.349
322.2000	338.616
322.4000	342.296
322.6000	347.253
322.8000	350.824
323.0000	354.42
323.2000	359.791
323.4000	363.243
323.6000	368.385
323.8000	371.864
324.0000	375.149
324.2000	380.675
324.4000	383.82
324.6000	388.426
324.8000	391.625
325.0000	395.18
325.2000	400.285
325.4000	403.775
325.6000	409.295
325.8000	413.01
326.0000	416.256
326.2000	421.692
326.4000	425.449
326.6000	430.566
326.8000	434.242
327.0000	437.518
327.2000	442.419
327.4000	445.566
327.6000	450.699
327.8000	453.752
328.0000	457.33
328.2000	462.381
328.4000	465.71
328.6000	468.936
328.8000	474.08
329.0000	477.381
329.2000	482.356
329.4000	485.874
329.6000	489.464
329.8000	494.399
330.0000	497.648
330.2000	502.598
330.4000	506.133
330.6000	509.393
330.8000	513.908
331.0000	516.846
331.2000	521.665
331.4000	524.986
331.6000	527.871
331.8000	532.492
332.0000	535.298
332.2000	539.548
332.4000	542.488
332.6000	545.334
332.8000	549.966
333.0000	552.345
333.2000	556.156
333.4000	558.716
333.6000	561.309
333.8000	564.404
334.0000	566.803
334.2000	570.13
334.4000	572.005
334.6000	573.974
334.8000	576.84
335.0000	579.295
335.2000	582.283
335.4000	584.493
335.6000	586.776
335.8000	589.386
336.0000	590.853
336.2000	593.456
336.4000	595.288
336.6000	596.52
336.8000	598.45
337.0000	599.253
337.2000	601.185
337.4000	603.029
337.6000	604.576
337.8000	606.455
338.0000	607.892
338.2000	609.383
338.4000	610.883
338.6000	611.933
338.8000	613.52
339.0000	614.636
339.2000	615.683
339.4000	617.101
339.6000	617.842
339.8000	619.219
340.0000	620.635
340.2000	621.509
340.4000	623.054
340.6000	623.826
340.8000	624.904
341.0000	625.522
341.2000	626.611
341.4000	628.065
341.6000	628.544
341.8000	629.311
342.0000	629.819
342.2000	630.387
342.4000	631.282
342.6000	632.075
342.8000	632.956
343.0000	633.445
343.2000	633.973
343.4000	635.044
343.6000	635.525
343.8000	636.311
344.0000	636.481
344.2000	636.979
344.4000	637.12
344.6000	637.289
344.8000	637.757
345.0000	637.801
345.2000	637.864
345.4000	637.415
345.6000	637.076
345.8000	636.928
346.0000	636.76
346.2000	636.738
346.4000	636.597
346.6000	635.864
346.8000	635.536
347.0000	635.498
347.2000	635.834
347.4000	635.539
347.6000	635.293
347.8000	634.523
348.0000	633.861
348.2000	633.779
348.4000	633.264
348.6000	633.037
348.8000	631.789
349.0000	631.269
349.2000	631.104
349.4000	630.502
349.6000	630.003
349.8000	629.242
350.0000	628.629
350.2000	628.187
350.4000	627.179
350.6000	626.762
350.8000	625.909
351.0000	625.232
351.2000	624.603
351.4000	623.548
351.6000	622.493
351.8000	621.242
352.0000	619.835
352.2000	619.057
352.4000	617.171
352.6000	615.922
352.8000	614.66
353.0000	612.798
353.2000	611.922
353.4000	610.525
353.6000	609.523
353.8000	608.397
354.0000	607.152
354.2000	606.139
354.4000	604.169
354.6000	602.93
354.8000	601.723
355.0000	599.758
355.2000	598.331
355.4000	596.221
355.6000	594.517
355.8000	593.075
356.0000	590.935
356.2000	589.767
356.4000	588.1
356.6000	587.009
356.8000	585.434
357.0000	583.463
357.2000	582.512
357.4000	580.671
357.6000	579.253
357.8000	577.637
358.0000	575.468
358.2000	574.01
358.4000	571.752
358.6000	570.275
358.8000	568.452
359.0000	566.196
359.2000	564.204
359.4000	561.937
359.6000	560.545
359.8000	558.54
360.0000	556.01
360.2000	554.232
360.4000	552.661
360.6000	549.734
360.8000	548.037
361.0000	545.916
361.2000	544.315
361.4000	542.823
361.6000	540.16
361.8000	538.489
362.0000	535.883
362.2000	534.078
362.4000	532.668
362.6000	529.992
362.8000	528.004
363.0000	524.99
363.2000	523.385
363.4000	521.363
363.6000	518.613
363.8000	517.11
364.0000	514.331
364.2000	512.404
364.4000	510.386
364.6000	507.648
364.8000	505.897
365.0000	503.281
365.2000	501.692
365.4000	500.036
365.6000	496.97
365.8000	495.052
366.0000	492.533
366.2000	490.591
366.4000	488.402
366.6000	485.508
366.8000	483.325
367.0000	479.996
367.2000	478.011
367.4000	475.83
367.6000	473.422
367.8000	471.681
368.0000	469.276
368.2000	467.498
368.4000	465.843
368.6000	463.652
368.8000	461.697
369.0000	459.084
369.2000	456.992
369.4000	454.82
369.6000	451.604
369.8000	449.243
370.0000	446.875
370.2000	443.136
370.4000	440.863
370.6000	437.799
370.8000	436.049
371.0000	433.737
371.2000	430.929
371.4000	429.327
371.6000	426.661
371.8000	425.14
372.0000	423.502
372.2000	420.733
372.4000	418.796
372.6000	416.059
372.8000	413.903
373.0000	411.816
373.2000	409.126
373.4000	407.3
373.6000	403.999
373.8000	401.893
374.0000	399.793
374.2000	397.081
374.4000	395.141
374.6000	392.171
374.8000	390.11
375.0000	387.977
375.2000	385.187
375.4000	383.278
375.6000	380.307
375.8000	378.053
376.0000	376.246
376.2000	373.244
376.4000	371.312
376.6000	368.373
376.8000	366.458
377.0000	364.365
377.2000	361.572
377.4000	359.533
377.6000	356.937
377.8000	355.382
378.0000	353.606
378.2000	351.193
378.4000	349.276
378.6000	346.419
378.8000	344.267
379.0000	342.427
379.2000	339.682
379.4000	337.605
379.6000	334.192
379.8000	331.869
380.0000	329.862
380.2000	326.968
380.4000	325.764
380.6000	324.136
380.8000	321.009
381.0000	319.24
381.2000	316.417
381.4000	314.659
381.6000	312.982
381.8000	310.696
382.0000	308.651
382.2000	305.686
382.4000	303.86
382.6000	302.043
382.8000	299.901
383.0000	298.171
383.2000	295.628
383.4000	293.616
383.6000	291.85
383.8000	289.203
384.0000	287.647
384.2000	285.255
384.4000	283.393
384.6000	281.705
384.8000	278.996
385.0000	277.413
385.2000	275.008
385.4000	273.646
385.6000	272.254
385.8000	269.921
386.0000	268.5
386.2000	266.102
386.4000	264.522
386.6000	263.004
386.8000	260.917
387.0000	259.189
387.2000	256.662
387.4000	254.956
387.6000	253.28
387.8000	251.066
388.0000	249.599
388.2000	247.284
388.4000	245.844
388.6000	244.425
388.8000	241.892
389.0000	240.734
389.2000	238.421
389.4000	236.838
389.6000	235.542
389.8000	233.255
390.0000	231.874
390.2000	229.604
390.4000	228.268
390.6000	226.881
390.8000	224.724
391.0000	223.3
391.2000	221.809
391.4000	219.617
391.6000	218.205
391.8000	216.092
392.0000	214.976
392.2000	213.691
392.4000	211.821
392.6000	210.455
392.8000	208.281
393.0000	207.053
393.2000	205.69
393.4000	203.796
393.6000	202.555
393.8000	200.329
394.0000	198.723
394.2000	197.491
394.4000	195.646
394.6000	194.219
394.8000	192.459
395.0000	191.267
395.2000	190.083
395.4000	188.178
395.6000	186.999
395.8000	185.152
396.0000	183.869
396.2000	182.855
396.4000	181.218
396.6000	179.988
396.8000	177.994
397.0000	176.912
397.2000	175.769
397.4000	173.87
397.6000	172.605
397.8000	170.924
398.0000	169.996
398.2000	168.677
398.4000	166.892
398.6000	165.792
398.8000	163.945
399.0000	163.152
399.2000	162.058
399.4000	160.517
399.6000	159.421
399.8000	157.612
400.0000	156.729
